id,relevance
2,2.59445310944
18,2.78723750897
23,2.87126872019
34,2.71244497272
75,2.19872578348
106,2.24317727881
122,2.28169095551
157,2.56748536404
158,2.52293024891
164,2.60845743083
179,2.65012037194
203,2.37865228541
215,2.4517487311
226,2.41298101627
272,2.01200316838
275,2.61466216727
297,2.74693482709
323,2.10135453019
341,1.90903261619
343,2.51499410262
365,2.43302411613
389,2.2713429167
454,2.47945384166
456,2.00882263137
458,2.00882263137
461,2.4126383886
491,2.80715506577
492,2.44010262686
501,2.49673309899
508,2.39065634324
517,2.73590354877
524,2.69842633955
536,2.52966909259
549,2.40707773677
557,2.39034019306
559,2.38635015517
563,2.36422679197
626,2.25814045302
630,2.90687968081
634,2.42392260472
640,2.48095706701
642,2.48643944465
646,2.57582549735
652,2.44526222086
662,2.35881744265
666,2.46123762823
686,2.87667117111
700,2.2480566261
712,2.76364856159
734,2.37741398827
740,2.57206631233
743,2.73153996762
753,2.12896422766
784,1.83154439711
787,1.83154439711
791,1.81036754427
826,2.6112320984
847,2.13089950862
862,2.01326283915
894,2.17391529133
908,2.10743457337
934,2.37512636214
954,2.3501375773
958,2.56088632898
1008,2.91198195635
1020,2.29312201298
1022,2.26240482019
1051,2.39365074598
1072,2.60111177875
1084,2.49399912536
1098,2.49752075667
1108,2.29902562252
1121,2.4326747204
1132,1.90208069352
1146,2.13475108691
1148,2.90021110445
1159,2.01183591097
1165,2.4102897979
1185,2.32429264774
1191,2.90054660687
1205,2.49816823774
1227,2.57294803289
1237,2.46651445712
1248,2.84915953134
1253,2.65100931921
1257,2.67290333815
1287,2.22146405502
1300,2.30436748434
1345,2.50794640462
1348,2.41149734912
1395,2.78779901199
1399,2.42619767293
1444,2.05110847752
1472,2.41137220287
1481,2.13931658503
1486,2.10143542659
1490,2.04148036711
1492,2.10044640397
1609,2.31447085171
1617,2.33897969111
1627,2.46526299916
1634,2.49455614834
1640,2.29353534508
1645,1.73654586939
1673,2.73414918288
1677,2.09482498062
1713,2.42996863365
1721,2.57102661324
1726,2.53609793324
1733,1.94788496242
1742,2.55526018585
1753,1.82338919562
1762,2.37507946228
1841,2.60224541914
1852,2.5263763989
1855,2.81506730471
1875,1.9650799432
1881,2.13404325678
1914,2.62989901191
1920,2.44069111716
1922,2.68110945744
1961,2.79581964998
1963,2.00712740507
1967,1.63968937973
1979,1.80524001213
1989,2.10805457274
1998,2.09556200849
2013,1.83220034548
2024,1.80440766102
2029,2.18897542416
2039,1.96594190516
2041,2.08704191065
2047,1.72983224901
2056,1.78902431549
2073,2.31754497848
2098,2.38767125393
2149,2.50218648963
2158,2.79588308506
2163,2.45929226154
2182,2.72518396874
2211,2.18969582115
2226,2.38349692906
2245,2.52890484097
2291,2.42631958055
2293,2.43009095518
2297,2.43009095518
2299,2.44582729984
2312,2.2429589208
2321,2.43454218258
2409,2.64571680478
2421,2.02829487172
2435,2.27761129372
2449,2.85547157426
2453,2.79306994422
2462,2.74321102771
2468,2.6373076685
2500,2.41933548321
2507,2.57098197112
2540,2.63433685618
2556,2.40101335869
2562,2.43441228287
2575,2.88250984392
2581,2.77652998926
2582,2.90163026108
2592,2.73576506528
2622,2.55464554049
2626,2.59008820007
2636,2.37067905508
2642,2.12624210511
2657,2.34029101638
2670,2.62043095839
2685,2.58309596023
2704,2.471289823
2708,2.20789030191
2712,2.29459417764
2741,2.44721434599
2744,2.80534906985
2752,2.0275742532
2755,2.5611865851
2782,2.83955276735
2798,2.43363727939
2833,2.65152865167
2847,2.77028210539
2866,2.81437935352
2867,2.7981354194
2871,2.3818104755
2872,2.85047945524
2880,2.67079115514
2892,2.08994886829
2894,1.95981033362
2895,2.40428810363
2944,1.93901620204
2964,2.60145518328
2966,2.58321086956
2973,2.31867184743
2976,2.31029577894
2990,2.14549085649
3002,2.08167035122
3017,2.65739386867
3026,2.47280238958
3030,2.58561499183
3050,2.43743764796
3056,2.82455501073
3096,2.65778890211
3114,2.23248379152
