id,product_title_tfidf
3,0.0
9,0.0
16,0.252228691829
17,0.839836989969
20,0.374451491907
21,0.374451491907
27,0.446843980493
35,1.00144273832
37,0.17280604451
38,0.221083586301
48,0.689663381998
51,0.337639077122
65,0.65956166484
69,0.0
81,0.0
85,0.0
88,0.0
90,0.23036972553
92,0.23036972553
101,0.330199044866
105,0.388369206148
113,0.0
114,0.0
117,0.350642025583
120,1.11837085813
123,0.362301790673
125,0.362301790673
127,0.508732564727
136,0.504516259351
138,0.170293059004
143,0.0
147,0.309554602236
149,0.0
150,0.0
162,0.0
165,1.10810403143
166,0.299972804909
172,0.366266306296
177,0.997610522196
178,0.320658554912
181,0.0
182,0.0
186,0.366266306296
191,0.366266306296
193,0.366266306296
195,0.0
201,0.77780581188
202,1.67720004667
205,0.507955255948
210,0.37882743818
214,0.37300789802
223,0.333777122029
227,0.333777122029
233,0.558882914579
241,1.18351276819
245,0.713019173864
255,0.466306857085
257,0.0
259,0.373636547764
261,0.702594930552
266,0.373636547764
270,0.194108162058
276,0.678610137285
284,0.681303445356
290,0.347853192114
293,0.262138667414
294,0.674959616431
305,0.0
314,0.372505820484
318,0.840414922454
319,0.712198749123
327,0.436255461663
331,0.436255461663
334,0.620656436709
335,0.848847302041
340,0.0
346,0.670701981326
347,0.230569348074
350,0.284856620853
351,0.287300723882
354,0.0
355,0.362853783594
359,0.363704513202
361,0.229877835263
363,0.229877835263
373,0.570509190138
374,0.321736934902
375,0.15774482359
385,0.0
397,0.0
400,0.237452455986
401,0.850382739741
402,1.44403268298
403,0.550420487275
407,0.291224138653
408,0.291224138653
411,0.271884333404
413,0.291224138653
418,0.291224138653
421,0.605577958621
422,0.841644625928
440,0.674865511194
444,0.452129099444
445,0.452129099444
446,0.462783040813
447,0.674865511194
452,0.956630965791
455,0.744548495411
459,0.462783040813
468,0.52496245742
469,0.468274850682
470,0.527319421441
473,0.203400675531
475,0.20963037659
476,0.20963037659
478,0.736268919464
479,0.488490722364
480,0.907985507537
481,0.667163964582
485,0.0
497,0.389536436793
500,0.586157893875
511,0.274769900552
516,1.04209276702
533,0.356680386233
542,0.385494780842
544,0.4695382359
551,0.582515974451
562,0.582515974451
568,0.311840479225
571,0.311840479225
572,0.311840479225
573,0.0
576,0.975645447768
581,0.758873954297
582,0.712922548177
583,0.754657539676
584,0.754657539676
585,0.532895777137
591,0.195791546759
593,0.764627718352
595,0.242585533757
600,1.04119855127
605,0.242650278937
606,0.31802126381
611,0.0
619,1.00657821815
635,0.532176353979
636,0.462555975711
637,0.303786196684
643,0.442863994539
644,0.468863854417
653,0.0
659,0.0
660,0.598969890085
661,0.599093838281
663,0.72312756985
668,0.363487180489
669,0.44429835737
670,0.708048607027
671,0.708048607027
674,0.807149245244
677,0.0
679,0.999034421257
680,1.22091331735
682,0.168751412661
687,0.525244393986
688,0.55490061472
690,0.480935095868
691,0.965557964
696,0.343885067359
713,0.997050000101
715,1.03635235634
718,0.665013141009
722,0.665013141009
726,0.846308981859
731,0.695151423105
737,0.0
739,0.26597376144
742,0.433012367923
745,0.499584941024
748,0.233685585563
749,0.0
751,0.508304252644
756,0.418255408026
758,0.39905586092
759,0.0
760,0.0
763,0.720423361571
764,0.0
765,0.0
771,0.278165901082
773,0.0
778,0.762472752399
790,0.276560161728
800,0.485448216937
801,0.162215299388
811,0.267141375008
812,0.0
817,0.0
818,0.420917909357
819,0.420917909357
824,0.63528026502
828,1.12310270089
831,1.3405538487
832,0.790330273011
837,0.991620633689
843,0.724102017345
844,0.263991658762
852,0.460668996462
857,1.01839026149
867,0.0
868,0.41289136058
869,0.382037624304
872,0.382037624304
876,0.362232932197
878,0.41289136058
881,0.480007060922
882,0.41289136058
885,0.41289136058
886,0.0
893,0.672179819664
895,0.0
898,0.337882810139
899,0.672179819664
902,0.211635975174
909,0.666808164261
910,0.666808164261
912,0.0
918,0.0
922,0.432465530099
923,1.30903467522
928,0.0
929,0.387416051288
940,0.648769352487
944,0.0
962,0.28183043833
963,0.326480793323
969,0.953036380724
974,0.0
978,0.335923948754
984,0.776536379631
991,0.231819329143
1000,0.0
1001,0.0
1004,0.832561508605
1007,0.699212797239
1019,0.228953492642
1026,0.228953492642
1028,0.0
1031,0.18696938105
1038,0.751919516336
1040,0.0
1053,1.04810917627
1056,0.0
1060,0.736492616135
1062,0.881924241617
1065,0.636990872316
1068,0.636990872316
1073,0.253303412234
1074,0.898286139018
1076,0.431100092433
1080,0.0
1081,0.453419327518
1083,0.528115888435
1086,0.253122573785
1090,0.385610269861
1095,0.0
1097,0.295241058649
1101,0.0
1103,0.497892532803
1104,0.0
1107,0.295241058649
1116,0.695680552814
1128,0.314606361396
1129,0.314606361396
1134,0.772686170186
1135,0.608828886906
1138,0.32552597795
1142,0.32552597795
1145,0.641944770129
1151,0.890211942338
1155,0.302097776796
1164,0.237611100419
1168,0.60106039966
1171,0.279941021916
1172,0.34014627751
1176,0.279941021916
1177,0.321119377744
1180,0.0
1192,0.436557922576
1195,0.187064142616
1196,0.496343794125
1206,0.0
1208,0.454920717377
1212,0.454920717377
1215,0.0
1216,0.0
1218,0.299895829694
1220,0.0
1224,0.777626636197
1228,0.491710707917
1230,0.833364826613
1231,0.833364826613
1238,0.840378478271
1243,1.17592572695
1252,0.634500657242
1266,0.0
1267,0.478537644797
1273,0.379315888849
1275,0.76478967213
1276,1.14455047924
1279,0.0
1289,0.954661461474
1291,0.0
1296,0.426061092754
1302,0.356729473247
1303,0.46343679403
1316,0.0
1317,0.265339435002
1320,0.767910535214
1323,0.0
1326,0.452527619704
1335,0.281117005058
1338,0.661896963154
1340,0.281117005058
1344,0.210961925031
1347,0.242525267461
1349,0.493870909913
1355,0.0
1356,0.313724842659
1357,0.759684665974
1359,0.539943397437
1364,0.510400347242
1366,0.723356937927
1377,0.0
1387,0.0
1388,0.288049209892
1394,0.0
1397,0.287844507039
1401,0.833041758217
1403,0.565036325678
1405,0.865857468199
1408,0.0
1414,0.271181666022
1419,0.726297544798
1422,0.29059165122
1427,0.825638077474
1431,0.304530201126
1433,0.452928801446
1434,0.452928801446
1436,0.0
1439,0.0
1443,0.719105489176
1449,0.40491698924
1453,0.299148154914
1454,0.299148154914
1458,0.18953052152
1468,0.683065026805
1471,0.734996334993
1473,0.0
1479,0.0
1483,0.296526724449
1487,0.909057594092
1491,0.595827831985
1496,0.296526724449
1497,0.296526724449
1501,0.296526724449
1504,0.0
1506,0.245127824096
1509,0.0
1512,0.245127824096
1528,0.326795570907
1538,0.671598794968
1542,0.233020471092
1546,0.473237840185
1548,0.177489075416
1554,0.573091978909
1560,0.417051229958
1561,0.80854242378
1562,0.631053348364
1568,0.716499467976
1569,1.42081270795
1571,0.177489075416
1572,0.557073289708
1576,0.457005576357
1577,0.821510170102
1578,0.970852647721
1587,0.588623292625
1588,0.0
1593,0.489925656127
1595,0.661350029619
1610,0.323364730386
1612,0.0
1616,0.0
1622,0.785110544312
1624,0.829124911731
1633,0.0
1637,0.554686423674
1643,0.545903679293
1647,0.338670932133
1648,0.338670932133
1653,0.0
1654,0.0
1655,1.38508669381
1656,0.745422300599
1657,0.703815874751
1661,0.981887717823
1664,0.585406115379
1667,0.0
1669,0.410446377683
1670,0.462784020505
1671,0.462784020505
1672,0.462784020505
1675,0.686172943865
1681,0.0
1691,0.420510284512
1692,0.524973391532
1696,0.991502036913
1702,0.0
1703,0.0
1704,0.300599494984
1705,0.641886314757
1715,0.641886314757
1722,0.0
1724,0.483248760815
1731,0.0
1738,0.516148416663
1740,0.0
1741,0.0
1746,0.584841335944
1749,0.518415460272
1765,1.10725125406
1771,0.466640986219
1774,1.15317374232
1777,0.0
1779,0.0
1780,0.372327537312
1782,0.0
1784,0.588311671475
1785,0.592123919252
1786,0.317510459882
1790,0.705828939997
1797,1.18634532903
1804,0.723300922658
1805,0.654042984763
1811,0.829601141166
1815,0.629744475419
1816,0.633804839797
1818,0.43394817405
1821,0.337439101844
1824,0.768758148004
1829,0.24548088658
1830,0.961578267126
1835,0.723511441589
1844,0.693327729962
1845,0.526823342757
1846,0.693327729962
1847,0.232325586923
1848,0.0
1851,0.345637422265
1853,0.308600812704
1858,0.671827265801
1861,0.472146323484
1862,0.392564694459
1867,0.606399853766
1868,0.206824638368
1870,0.206824638368
1872,0.0
1883,0.0
1894,0.537818702358
1896,0.787279714522
1899,0.318916538378
1907,0.42581167302
1915,0.709944291946
1918,0.0
1921,0.672124607866
1923,0.409994675125
1924,0.29073650249
1927,0.262129932741
1931,0.672124607866
1933,0.700731177615
1939,0.543413589255
1941,0.0
1943,0.476914189814
1956,0.949944174795
1959,0.800472650815
1964,0.453976811343
1966,0.0
1970,0.0
1977,0.0
1982,0.292428984451
1983,0.292428984451
1987,0.734731931704
1994,0.0
2000,0.550234893238
2001,0.550234893238
2002,0.550234893238
2003,0.379467344946
2006,0.379467344946
2008,0.716260664849
2011,0.44028859949
2019,0.0
2021,0.0
2022,0.755748366573
2023,0.360722656057
2025,0.330486810209
2037,0.573208204926
2042,0.0
2050,0.764185092374
